order_key,order_item_id,product_category,seller_key,seller_label,seller_state,item_price,freight_value
88145,1,furniture_decor,1028,"Seller 1028",MG,69.90,17.23
88146,1,health_beauty,1346,"Seller 1346",SP,52.99,17.62
88147,1,housewares,1814,"Seller 1814",SP,160.00,12.14
88148,1,computers_accessories,2909,"Seller 2909",SP,14.99,21.15
88149,1,furniture_decor,191,"Seller 0191",SP,177.00,34.78
88150,1,sports_leisure,1454,"Seller 1454",SP,29.90,12.69
88151,1,furniture_decor,1814,"Seller 1814",SP,89.90,21.93
88151,2,furniture_decor,1814,"Seller 1814",SP,89.90,21.93
88152,1,health_beauty,2079,"Seller 2079",MG,49.99,34.15
88153,1,furniture_living_room,1362,"Seller 1362",SP,114.97,25.11
88154,1,luggage_accessories,1146,"Seller 1146",SP,89.90,21.28
88155,1,health_beauty,1547,"Seller 1547",SP,212.00,12.98
88156,1,sports_leisure,2414,"Seller 2414",PR,139.90,25.82
88157,1,furniture_decor,2408,"Seller 2408",PR,129.05,19.87
88158,1,telephony,1789,"Seller 1789",SP,13.77,7.39
88159,1,bed_bath_table,879,"Seller 0879",SP,89.90,17.88
88160,1,auto,732,"Seller 0732",MG,69.90,15.56
88161,1,bed_bath_table,290,"Seller 0290",SP,69.00,17.73
88161,2,bed_bath_table,290,"Seller 0290",SP,69.00,17.73
88161,3,bed_bath_table,290,"Seller 0290",SP,69.00,17.73
88162,1,stationery,729,"Seller 0729",SP,48.90,15.56
88163,1,computers_accessories,408,"Seller 0408",MG,173.00,31.88
88164,1,food_drink,453,"Seller 0453",SP,165.00,15.24
88165,1,bed_bath_table,282,"Seller 0282",SP,56.99,12.74
88166,1,electronics,2806,"Seller 2806",SP,38.99,14.10
88167,1,bed_bath_table,1594,"Seller 1594",RJ,8.99,16.79
88167,2,bed_bath_table,1594,"Seller 1594",RJ,8.99,16.79
88167,3,bed_bath_table,1594,"Seller 1594",RJ,8.99,16.79
88167,4,bed_bath_table,1594,"Seller 1594",RJ,8.99,16.79
88168,1,office_furniture,1527,"Seller 1527",SP,129.94,34.27
88169,1,watches_gifts,3000,"Seller 3000",SP,227.80,13.09
88170,1,health_beauty,2241,"Seller 2241",SP,597.89,18.95
88171,1,office_furniture,1527,"Seller 1527",SP,78.99,39.82
88172,1,watches_gifts,855,"Seller 0855",SP,119.00,13.49
88173,1,housewares,3067,"Seller 3067",SP,262.50,163.86
88174,1,electronics,2639,"Seller 2639",SP,72.00,32.43
88175,1,housewares,702,"Seller 0702",SP,73.34,77.53
88176,1,electronics,2912,"Seller 2912",SP,299.90,16.86
88177,1,stationery,729,"Seller 0729",SP,179.00,32.28
88178,1,toys,841,"Seller 0841",RJ,99.99,23.02
88179,1,telephony,313,"Seller 0313",SC,99.00,15.44
88180,1,sports_leisure,2451,"Seller 2451",SP,34.70,29.76
88181,1,fashion_bags_accessories,2747,"Seller 2747",SP,55.30,15.14
88182,1,watches_gifts,855,"Seller 0855",SP,158.00,13.55
88183,1,stationery,632,"Seller 0632",SP,29.90,17.60
88183,2,stationery,632,"Seller 0632",SP,29.90,17.60
88183,3,stationery,632,"Seller 0632",SP,29.90,17.60
88184,1,garden_tools,1944,"Seller 1944",MG,179.99,46.44
88184,2,garden_tools,1944,"Seller 1944",MG,89.99,37.74
88185,1,health_beauty,1367,"Seller 1367",SP,98.00,17.94
88186,1,health_beauty,52,"Seller 0052",RJ,120.00,14.43
88187,1,construction_tools_construction,1823,"Seller 1823",SP,118.89,8.18
88187,2,health_beauty,2624,"Seller 2624",SP,29.90,16.35
88187,3,health_beauty,2624,"Seller 2624",SP,29.90,16.35
88188,1,watches_gifts,1532,"Seller 1532",SP,320.00,14.68
88189,1,bed_bath_table,2531,"Seller 2531",SP,42.90,35.12
88189,2,bed_bath_table,290,"Seller 0290",SP,32.99,3.51
88190,1,baby,465,"Seller 0465",SP,169.90,24.34
88191,1,telephony,1046,"Seller 1046",SP,29.99,17.06
88192,1,housewares,226,"Seller 0226",SP,15.90,18.23
88193,1,toys,350,"Seller 0350",SP,10.99,7.39
88194,1,home_appliances,2598,"Seller 2598",SP,120.00,8.58
88195,1,furniture_decor,666,"Seller 0666",SP,149.98,25.89
88196,1,toys,852,"Seller 0852",SP,139.90,18.23
88197,1,housewares,277,"Seller 0277",MG,119.97,23.99
88198,1,furniture_decor,574,"Seller 0574",SP,49.90,8.72
88199,1,sports_leisure,467,"Seller 0467",SP,89.90,15.39
88200,1,bed_bath_table,1582,"Seller 1582",SP,99.90,13.72
88201,1,electronics,1699,"Seller 1699",SP,21.90,18.25
88202,1,telephony,2817,"Seller 2817",SP,39.99,14.10
88203,1,telephony,1935,"Seller 1935",SP,59.90,15.17
88204,1,"Unknown / unclassified",2407,"Seller 2407",SP,122.99,14.61
88205,1,electronics,550,"Seller 0550",SP,88.90,18.86
88206,1,auto,2531,"Seller 2531",SP,29.90,12.69
88207,1,baby,1146,"Seller 1146",SP,889.00,28.80
88208,1,telephony,136,"Seller 0136",MG,39.90,15.10
88209,1,electronics,2160,"Seller 2160",SP,157.50,16.86
88210,1,"Unknown / unclassified",2747,"Seller 2747",SP,20.30,8.11
88211,1,pet_shop,2098,"Seller 2098",SP,72.86,24.12
88212,1,sports_leisure,1814,"Seller 1814",SP,45.00,19.32
88213,1,computers_accessories,1632,"Seller 1632",MG,20.90,14.11
88214,1,health_beauty,2465,"Seller 2465",SP,58.99,11.73
88215,1,cool_stuff,1497,"Seller 1497",SP,129.99,13.49
88216,1,housewares,702,"Seller 0702",SP,95.74,62.49
88217,1,health_beauty,2465,"Seller 2465",SP,58.99,11.73
88218,1,home_appliances,2598,"Seller 2598",SP,71.80,15.25
88219,1,luggage_accessories,1146,"Seller 1146",SP,108.90,56.04
88220,1,computers_accessories,1632,"Seller 1632",MG,31.90,15.79
88221,1,musical_instruments,2159,"Seller 2159",SP,34.99,16.11
88222,1,baby,628,"Seller 0628",SP,75.90,14.28
88223,1,furniture_decor,2792,"Seller 2792",SP,32.90,49.09
88224,1,health_beauty,2936,"Seller 2936",SP,34.90,18.04
88225,1,kitchen_dining_laundry_garden_furniture,2140,"Seller 2140",RS,379.00,71.53
88226,1,"Unknown / unclassified",331,"Seller 0331",SP,149.00,8.30
88227,1,bed_bath_table,1215,"Seller 1215",SP,69.99,14.58
88228,1,housewares,982,"Seller 0982",SP,28.00,22.53
88228,2,housewares,982,"Seller 0982",SP,28.00,22.53
88229,1,telephony,1789,"Seller 1789",SP,13.98,10.96
88230,1,bed_bath_table,650,"Seller 0650",SP,195.00,0.00
88231,1,health_beauty,1090,"Seller 1090",SP,198.99,13.73
88232,1,furniture_decor,1195,"Seller 1195",SP,159.00,46.55
88232,2,furniture_decor,1460,"Seller 1460",PR,99.00,9.31
88233,1,consoles_games,983,"Seller 0983",PR,59.00,14.58
88234,1,toys,1627,"Seller 1627",SP,79.90,16.32
88235,1,garden_tools,366,"Seller 0366",SP,59.90,17.67
88236,1,watches_gifts,1552,"Seller 1552",SP,249.99,19.00
88237,1,perfumery,2675,"Seller 2675",SP,38.90,16.79
88238,1,housewares,1852,"Seller 1852",SP,9.60,17.32
88238,2,housewares,3048,"Seller 3048",SP,49.00,10.33
88238,3,housewares,1852,"Seller 1852",SP,9.60,17.32
88238,4,housewares,1852,"Seller 1852",SP,9.60,17.32
88238,5,housewares,1852,"Seller 1852",SP,9.60,17.32
88238,6,housewares,1852,"Seller 1852",SP,9.60,17.32
88238,7,housewares,1852,"Seller 1852",SP,9.60,17.32
88239,1,toys,1745,"Seller 1745",SP,54.90,14.13
88240,1,food,2799,"Seller 2799",SP,162.00,11.74
88241,1,auto,1583,"Seller 1583",SP,169.90,17.63
88242,1,health_beauty,2465,"Seller 2465",SP,84.99,15.35
88243,1,computers_accessories,942,"Seller 0942",SP,180.00,12.76
88243,2,computers_accessories,942,"Seller 0942",SP,180.00,12.76
88244,1,furniture_decor,2159,"Seller 2159",SP,44.99,18.42
88245,1,bed_bath_table,1215,"Seller 1215",SP,56.10,13.97
88246,1,housewares,2604,"Seller 2604",MG,129.00,29.21
88247,1,home_appliances,2598,"Seller 2598",SP,165.00,15.90
88248,1,health_beauty,80,"Seller 0080",MA,64.99,60.51
88249,1,home_appliances,2598,"Seller 2598",SP,30.00,23.01
88250,1,pet_shop,1133,"Seller 1133",MG,99.90,23.63
88251,1,baby,2934,"Seller 2934",SP,59.99,17.67
88252,1,baby,187,"Seller 0187",SP,51.20,15.11
88253,1,computers_accessories,1507,"Seller 1507",SP,45.00,18.42
88254,1,telephony,2817,"Seller 2817",SP,27.99,15.10
88255,1,computers_accessories,1888,"Seller 1888",SP,81.99,9.50
88255,2,computers_accessories,1276,"Seller 1276",SP,83.49,4.75
88255,3,computers_accessories,1888,"Seller 1888",SP,81.99,9.50
88256,1,bed_bath_table,2705,"Seller 2705",SC,49.90,25.63
88257,1,telephony,2817,"Seller 2817",SP,27.99,7.46
88258,1,health_beauty,2117,"Seller 2117",SP,38.40,16.11
88259,1,luggage_accessories,1320,"Seller 1320",MG,54.90,12.51
88260,1,baby,1697,"Seller 1697",SP,44.78,16.11
88261,1,bed_bath_table,879,"Seller 0879",SP,135.00,21.44
88262,1,bed_bath_table,290,"Seller 0290",SP,89.99,15.38
88263,1,electronics,1699,"Seller 1699",SP,13.65,17.63
88264,1,toys,3002,"Seller 3002",SP,49.90,14.52
88265,1,sports_leisure,2981,"Seller 2981",SP,36.90,9.94
88266,1,bed_bath_table,2531,"Seller 2531",SP,52.90,19.56
88267,1,health_beauty,1797,"Seller 1797",RS,54.90,16.08
88269,1,"Unknown / unclassified",1781,"Seller 1781",SP,34.99,8.72
88270,1,musical_instruments,2530,"Seller 2530",PR,59.90,38.47
88271,1,pet_shop,2551,"Seller 2551",SP,95.28,23.91
88272,1,luggage_accessories,2637,"Seller 2637",MG,38.90,13.37
88272,2,luggage_accessories,2637,"Seller 2637",MG,38.90,13.37
88273,1,telephony,394,"Seller 0394",SP,39.99,7.39
88274,1,bed_bath_table,879,"Seller 0879",SP,79.90,23.14
88275,1,computers_accessories,1632,"Seller 1632",MG,20.90,8.72
88276,1,health_beauty,140,"Seller 0140",SP,55.00,7.87
88277,1,health_beauty,2465,"Seller 2465",SP,19.99,14.10
88278,1,bed_bath_table,2531,"Seller 2531",SP,24.90,15.10
88279,1,"Unknown / unclassified",3021,"Seller 3021",MG,39.90,25.38
88280,1,cool_stuff,1544,"Seller 1544",SP,146.99,16.66
88281,1,housewares,2144,"Seller 2144",PR,329.00,38.99
88282,1,sports_leisure,1814,"Seller 1814",SP,49.99,8.72
88283,1,sports_leisure,918,"Seller 0918",SP,69.90,20.98
88284,1,computers_accessories,1632,"Seller 1632",MG,31.90,14.10
88285,1,garden_tools,366,"Seller 0366",SP,49.00,17.67
88286,1,sports_leisure,2882,"Seller 2882",PR,39.90,14.10
88287,1,health_beauty,2093,"Seller 2093",SP,40.00,12.94
88288,1,sports_leisure,1892,"Seller 1892",RS,49.90,26.89
88289,1,cool_stuff,1718,"Seller 1718",SC,26.88,14.64
88290,1,"Unknown / unclassified",2407,"Seller 2407",SP,159.77,16.88
88291,1,office_furniture,275,"Seller 0275",SP,289.90,39.32
88292,1,baby,215,"Seller 0215",RS,79.00,16.80
88293,1,health_beauty,2465,"Seller 2465",SP,84.99,13.15
88294,1,garden_tools,2,"Seller 0002",ES,99.00,45.99
88295,1,pet_shop,412,"Seller 0412",SP,189.90,58.00
88296,1,health_beauty,167,"Seller 0167",MG,92.90,21.45
88297,1,electronics,176,"Seller 0176",SP,16.99,15.23
88298,1,health_beauty,2938,"Seller 2938",SP,18.99,15.10
88299,1,stationery,2296,"Seller 2296",SP,120.00,24.45
88300,1,bed_bath_table,879,"Seller 0879",SP,69.90,16.25
88301,1,small_appliances,2598,"Seller 2598",SP,122.30,9.15
88302,1,auto,615,"Seller 0615",SP,64.80,19.64
88303,1,computers_accessories,837,"Seller 0837",SP,89.99,16.39
88304,1,housewares,2926,"Seller 2926",SP,24.62,14.10
88305,1,bed_bath_table,1504,"Seller 1504",SP,166.00,23.96
88306,1,electronics,1699,"Seller 1699",SP,11.60,8.40
88307,1,health_beauty,2465,"Seller 2465",SP,79.99,15.38
88308,1,auto,1384,"Seller 1384",SP,89.90,29.03
88309,1,computers_accessories,2909,"Seller 2909",SP,24.99,8.93
88310,1,cool_stuff,1497,"Seller 1497",SP,99.99,16.95
88311,1,furniture_decor,308,"Seller 0308",SP,159.00,18.36
88312,1,watches_gifts,1228,"Seller 1228",SP,49.00,25.63
88312,2,watches_gifts,1228,"Seller 1228",SP,49.00,25.63
88313,1,cool_stuff,852,"Seller 0852",SP,54.90,15.13
88314,1,bed_bath_table,2624,"Seller 2624",SP,99.90,12.40
88315,1,housewares,1814,"Seller 1814",SP,32.00,19.41
88316,1,computers_accessories,1944,"Seller 1944",MG,119.00,7.64
88317,1,books_technical,2218,"Seller 2218",SP,57.89,11.15
88318,1,furniture_decor,879,"Seller 0879",SP,48.90,11.85
88319,1,computers_accessories,1632,"Seller 1632",MG,19.90,14.11
88320,1,toys,1618,"Seller 1618",MG,119.20,16.04
88321,1,sports_leisure,1718,"Seller 1718",SC,15.00,18.23
88321,2,sports_leisure,1718,"Seller 1718",SC,15.00,18.23
88321,3,sports_leisure,1718,"Seller 1718",SC,15.00,18.23
88322,1,drinks,2075,"Seller 2075",SP,90.00,22.95
88323,1,computers_accessories,1672,"Seller 1672",SP,39.90,16.79
88324,1,health_beauty,167,"Seller 0167",MG,33.90,14.10
88325,1,fashion_bags_accessories,158,"Seller 0158",MG,142.00,16.75
88326,1,sports_leisure,706,"Seller 0706",RJ,28.70,15.23
88327,1,computers_accessories,1632,"Seller 1632",MG,20.90,14.11
88328,1,housewares,1737,"Seller 1737",MG,66.60,19.71
88329,1,electronics,212,"Seller 0212",PR,19.90,12.48
88330,1,stationery,2909,"Seller 2909",SP,11.99,15.23
88331,1,home_appliances,2598,"Seller 2598",SP,26.00,18.23
88332,1,furniture_decor,1195,"Seller 1195",SP,159.00,31.46
88333,1,baby,2244,"Seller 2244",SP,35.90,16.11
88334,1,stationery,2900,"Seller 2900",RS,97.00,18.92
88335,1,stationery,2135,"Seller 2135",SP,234.90,17.89
88336,1,auto,445,"Seller 0445",SP,59.00,23.21
88337,1,construction_tools_construction,1816,"Seller 1816",MG,44.90,16.79
88338,1,sports_leisure,350,"Seller 0350",SP,9.99,7.39
88339,1,pet_shop,2981,"Seller 2981",SP,89.90,16.39
88340,1,telephony,394,"Seller 0394",SP,18.99,8.72
88341,1,watches_gifts,1552,"Seller 1552",SP,549.99,24.65
88342,1,food_drink,619,"Seller 0619",SC,10.90,16.79
88343,1,computers_accessories,1928,"Seller 1928",SP,99.00,18.57
88344,1,books_technical,1408,"Seller 1408",SP,127.00,5.19
88344,2,books_technical,1408,"Seller 1408",SP,216.00,30.44
88345,1,baby,435,"Seller 0435",PR,289.00,101.63
88346,1,telephony,2298,"Seller 2298",SP,32.99,18.33
88347,1,housewares,2981,"Seller 2981",SP,35.90,16.11
88348,1,sports_leisure,1358,"Seller 1358",SC,59.90,29.35
88349,1,fashion_bags_accessories,1162,"Seller 1162",SP,59.90,8.58
88350,1,auto,2606,"Seller 2606",SP,70.00,18.37
88351,1,musical_instruments,2947,"Seller 2947",SP,59.00,18.29
88352,1,furniture_bedroom,2454,"Seller 2454",SP,209.99,42.31
88353,1,air_conditioning,350,"Seller 0350",SP,14.99,16.32
88354,1,bed_bath_table,569,"Seller 0569",SP,45.90,13.90
88355,1,bed_bath_table,2469,"Seller 2469",SP,52.64,11.87
88356,1,fashion_bags_accessories,1669,"Seller 1669",SP,24.99,15.28
88357,1,health_beauty,2764,"Seller 2764",SP,149.90,23.90
88358,1,computers_accessories,1826,"Seller 1826",SP,38.00,10.96
88359,1,signaling_and_security,2875,"Seller 2875",ES,25.00,22.06
88360,1,watches_gifts,1228,"Seller 1228",SP,29.00,16.79
88361,1,garden_tools,197,"Seller 0197",SP,67.72,18.27
88362,1,toys,841,"Seller 0841",RJ,229.99,16.36
88363,1,garden_tools,366,"Seller 0366",SP,59.90,17.67
88364,1,fashion_bags_accessories,678,"Seller 0678",GO,129.00,21.30
88365,1,sports_leisure,537,"Seller 0537",SP,89.99,18.51
88366,1,baby,2710,"Seller 2710",SP,79.90,12.06
88366,2,baby,2710,"Seller 2710",SP,79.90,12.06
88367,1,telephony,2631,"Seller 2631",SP,21.99,15.10
88368,1,computers_accessories,1709,"Seller 1709",SC,46.86,31.00
88369,1,electronics,1699,"Seller 1699",SP,12.90,18.23
88370,1,housewares,901,"Seller 0901",SP,49.50,13.93
88371,1,watches_gifts,1645,"Seller 1645",SC,115.00,18.38
88372,1,auto,440,"Seller 0440",SP,32.54,8.88
88373,1,health_beauty,2389,"Seller 2389",SP,110.32,8.03
88373,2,health_beauty,2389,"Seller 2389",SP,110.32,8.03
88374,1,fashion_bags_accessories,172,"Seller 0172",MG,39.90,10.96
88375,1,telephony,2817,"Seller 2817",SP,37.99,25.63
88376,1,sports_leisure,706,"Seller 0706",RJ,479.90,26.23
88377,1,perfumery,1191,"Seller 1191",RJ,289.90,20.13
88378,1,luggage_accessories,2637,"Seller 2637",MG,72.40,15.36
88379,1,stationery,1475,"Seller 1475",SP,110.00,23.57
88380,1,baby,319,"Seller 0319",SP,64.90,17.16
88381,1,furniture_decor,1490,"Seller 1490",PR,134.90,47.89
88382,1,perfumery,475,"Seller 0475",SP,39.50,13.62
88383,1,baby,15,"Seller 0015",PR,55.90,44.24
88384,1,electronics,1699,"Seller 1699",SP,9.00,15.10
88385,1,"Unknown / unclassified",942,"Seller 0942",SP,29.00,10.96
88386,1,garden_tools,1765,"Seller 1765",SP,56.33,7.78
88387,1,sports_leisure,1406,"Seller 1406",SP,22.90,15.10
88388,1,telephony,136,"Seller 0136",MG,39.90,15.10
88389,1,consoles_games,1129,"Seller 1129",SP,69.90,21.29
88390,1,health_beauty,1346,"Seller 1346",SP,69.99,13.23
88391,1,cool_stuff,1604,"Seller 1604",SP,572.00,34.21
88392,1,tablets_printing_image,2487,"Seller 2487",SP,129.99,14.80
88393,1,computers_accessories,1661,"Seller 1661",PR,74.90,37.21
88394,1,bed_bath_table,304,"Seller 0304",SC,148.90,17.69
88395,1,housewares,1379,"Seller 1379",RS,97.00,13.70
88396,1,housewares,1018,"Seller 1018",SP,72.00,17.75
88397,1,stationery,1816,"Seller 1816",MG,479.90,47.82
88398,1,bed_bath_table,650,"Seller 0650",SP,205.00,26.27
88399,1,computers_accessories,2670,"Seller 2670",PE,149.90,21.10
88400,1,pet_shop,1133,"Seller 1133",MG,94.90,19.85
88401,1,cool_stuff,1497,"Seller 1497",SP,79.99,26.82
88402,1,housewares,1405,"Seller 1405",MG,49.99,8.41
88402,2,bed_bath_table,282,"Seller 0282",SP,39.00,21.04
88403,1,telephony,1441,"Seller 1441",BA,131.99,18.00
88404,1,auto,1630,"Seller 1630",SP,143.80,25.76
88405,1,garden_tools,1944,"Seller 1944",MG,249.99,26.26
88405,2,garden_tools,1944,"Seller 1944",MG,249.99,26.26
88405,3,garden_tools,1944,"Seller 1944",MG,249.99,26.26
88406,1,computers_accessories,1826,"Seller 1826",SP,30.00,20.80
88407,1,housewares,1820,"Seller 1820",RJ,95.00,18.91
88408,1,health_beauty,972,"Seller 0972",RJ,152.00,20.03
88409,1,watches_gifts,1553,"Seller 1553",SP,279.10,17.25
88410,1,toys,2296,"Seller 2296",SP,139.00,29.90
88411,1,telephony,2817,"Seller 2817",SP,27.99,22.85
88412,1,"Unknown / unclassified",318,"Seller 0318",SP,129.99,17.16
88413,1,perfumery,2465,"Seller 2465",SP,53.99,15.13
88414,1,health_beauty,2936,"Seller 2936",SP,34.90,11.26
88414,2,health_beauty,2936,"Seller 2936",SP,34.90,11.26
88414,3,health_beauty,2936,"Seller 2936",SP,34.90,11.26
88415,1,auto,2299,"Seller 2299",SP,95.90,14.98
88416,1,sports_leisure,1814,"Seller 1814",SP,47.99,15.36
88417,1,computers,1007,"Seller 1007",BA,1349.99,31.32
88418,1,kitchen_dining_laundry_garden_furniture,3048,"Seller 3048",SP,51.99,32.98
88418,2,housewares,2493,"Seller 2493",MG,165.00,32.98
88419,1,baby,879,"Seller 0879",SP,37.80,12.93
88420,1,toys,729,"Seller 0729",SP,115.00,14.90
88421,1,bed_bath_table,879,"Seller 0879",SP,89.90,15.38
88422,1,perfumery,710,"Seller 0710",SP,13.99,15.23
88423,1,fashion_bags_accessories,172,"Seller 0172",MG,79.90,12.69
88424,1,bed_bath_table,879,"Seller 0879",SP,84.00,17.50
88425,1,sports_leisure,1814,"Seller 1814",SP,42.00,8.45
88426,1,bed_bath_table,695,"Seller 0695",SP,115.99,29.21
88427,1,perfumery,2465,"Seller 2465",SP,56.99,15.15
88428,1,watches_gifts,1532,"Seller 1532",SP,110.00,0.00
88429,1,baby,2934,"Seller 2934",SP,59.99,17.67
88430,1,computers_accessories,1738,"Seller 1738",SP,89.80,7.97
88431,1,toys,841,"Seller 0841",RJ,299.99,28.36
88432,1,auto,2125,"Seller 2125",SP,379.90,15.68
88433,1,watches_gifts,855,"Seller 0855",SP,143.00,13.44
88434,1,baby,347,"Seller 0347",PR,109.90,14.50
88435,1,housewares,2152,"Seller 2152",GO,179.00,22.96
88436,1,furniture_decor,1686,"Seller 1686",SP,12.99,15.11
88436,2,furniture_decor,1686,"Seller 1686",SP,12.99,15.11
88437,1,housewares,730,"Seller 0730",SP,69.99,19.46
88438,1,sports_leisure,1027,"Seller 1027",SP,109.90,11.97
88439,1,bed_bath_table,879,"Seller 0879",SP,422.00,55.55
88440,1,watches_gifts,2143,"Seller 2143",SP,619.00,19.08
88441,1,bed_bath_table,1504,"Seller 1504",SP,56.00,13.97
88442,1,health_beauty,350,"Seller 0350",SP,16.00,16.79
88443,1,cool_stuff,1497,"Seller 1497",SP,149.99,12.25
88444,1,telephony,313,"Seller 0313",SC,29.90,15.10
88445,1,housewares,91,"Seller 0091",MG,78.00,21.85
88446,1,consoles_games,1405,"Seller 1405",MG,50.00,16.79
88447,1,bed_bath_table,1357,"Seller 1357",SP,168.98,17.15
88448,1,housewares,2151,"Seller 2151",SP,59.99,13.44
88449,1,drinks,2799,"Seller 2799",SP,47.49,16.11
88450,1,electronics,1699,"Seller 1699",SP,9.00,18.23
88451,1,baby,2934,"Seller 2934",SP,59.99,12.76
88452,1,books_general_interest,2622,"Seller 2622",RJ,65.90,18.56
88453,1,computers_accessories,2935,"Seller 2935",PR,68.90,16.92
88454,1,perfumery,2033,"Seller 2033",PR,489.90,18.00
88455,1,housewares,1329,"Seller 1329",PR,18.95,13.47
88456,1,cool_stuff,3024,"Seller 3024",SP,141.75,18.87
88457,1,health_beauty,2079,"Seller 2079",MG,49.99,16.79
88458,1,toys,709,"Seller 0709",PR,29.90,14.10
88458,2,toys,709,"Seller 0709",PR,29.90,14.10
88458,3,toys,709,"Seller 0709",PR,29.90,14.10
88459,1,stationery,2637,"Seller 2637",MG,59.90,10.65
88459,2,stationery,729,"Seller 0729",SP,79.00,21.30
88460,1,bed_bath_table,2469,"Seller 2469",SP,75.78,15.28
88461,1,bed_bath_table,879,"Seller 0879",SP,48.00,12.79
88463,1,furniture_decor,1490,"Seller 1490",PR,119.90,20.08
88464,1,housewares,899,"Seller 0899",SP,62.90,16.41
88465,1,garden_tools,1944,"Seller 1944",MG,120.00,26.46
88466,1,housewares,2604,"Seller 2604",MG,129.00,25.74
88467,1,sports_leisure,1892,"Seller 1892",RS,49.90,18.23
88468,1,bed_bath_table,2644,"Seller 2644",SP,28.38,12.69
88469,1,computers_accessories,1047,"Seller 1047",DF,33.89,50.96
88470,1,sports_leisure,1814,"Seller 1814",SP,45.00,16.32
88471,1,furniture_decor,244,"Seller 0244",MG,38.50,11.74
88472,1,cool_stuff,83,"Seller 0083",RS,169.97,17.63
88473,1,food,1723,"Seller 1723",CE,27.50,19.05
88474,1,health_beauty,1547,"Seller 1547",SP,152.00,17.61
88475,1,furniture_decor,1814,"Seller 1814",SP,69.90,19.98
88476,1,fashion_bags_accessories,350,"Seller 0350",SP,9.99,14.10
88477,1,cool_stuff,1497,"Seller 1497",SP,59.99,17.67
88478,1,books_technical,2218,"Seller 2218",SP,57.89,11.15
88479,1,watches_gifts,1228,"Seller 1228",SP,29.00,7.78
88480,1,bed_bath_table,879,"Seller 0879",SP,89.90,21.12
88481,1,luggage_accessories,2296,"Seller 2296",SP,289.00,46.48
88482,1,sports_leisure,918,"Seller 0918",SP,69.90,25.77
88483,1,office_furniture,275,"Seller 0275",SP,219.98,24.83
88484,1,health_beauty,2970,"Seller 2970",SP,330.00,10.07
88485,1,furniture_decor,2748,"Seller 2748",SP,89.18,9.44
88486,1,telephony,2817,"Seller 2817",SP,29.99,15.23
88487,1,computers_accessories,508,"Seller 0508",SP,1139.00,41.51
88488,1,housewares,960,"Seller 0960",SP,41.99,8.44
88488,2,housewares,960,"Seller 0960",SP,41.99,8.44
88489,1,"Unknown / unclassified",3021,"Seller 3021",MG,39.90,15.10
88490,1,telephony,1536,"Seller 1536",SP,18.90,15.10
88491,1,furniture_decor,1097,"Seller 1097",SP,59.90,15.18
88491,2,furniture_decor,1097,"Seller 1097",SP,59.90,15.18
88492,1,watches_gifts,3000,"Seller 3000",SP,168.90,21.98
88493,1,"Unknown / unclassified",2749,"Seller 2749",SP,39.90,11.85
88494,1,housewares,2493,"Seller 2493",MG,138.00,34.51
88495,1,bed_bath_table,2474,"Seller 2474",SP,34.90,17.60
88495,2,bed_bath_table,2474,"Seller 2474",SP,34.90,17.60
88496,1,furniture_decor,191,"Seller 0191",SP,38.40,11.85
88497,1,toys,1654,"Seller 1654",SP,30.99,18.32
88498,1,sports_leisure,399,"Seller 0399",SP,120.00,16.60
88499,1,stationery,729,"Seller 0729",SP,129.00,18.00
88500,1,watches_gifts,855,"Seller 0855",SP,148.00,15.79
88501,1,bed_bath_table,2624,"Seller 2624",SP,249.90,35.29
88502,1,housewares,1125,"Seller 1125",SC,260.00,19.14
88502,2,housewares,1125,"Seller 1125",SC,260.00,19.14
88502,3,housewares,1125,"Seller 1125",SC,260.00,19.14
88503,1,pet_shop,2659,"Seller 2659",SP,45.90,16.60
88503,2,pet_shop,2659,"Seller 2659",SP,45.90,16.60
88504,1,bed_bath_table,323,"Seller 0323",SP,45.90,9.34
88505,1,bed_bath_table,1982,"Seller 1982",SP,114.00,21.29
88506,1,computers_accessories,1661,"Seller 1661",PR,79.90,13.68
88507,1,bed_bath_table,437,"Seller 0437",SP,39.00,16.67
88507,2,bed_bath_table,437,"Seller 0437",SP,39.00,16.67
88508,1,auto,2892,"Seller 2892",SP,180.00,13.17
88509,1,health_beauty,2936,"Seller 2936",SP,114.90,44.50
88510,1,home_appliances,2598,"Seller 2598",SP,11.40,8.27
88511,1,housewares,849,"Seller 0849",SP,19.00,9.34
88512,1,health_beauty,2091,"Seller 2091",RJ,69.90,15.37
88513,1,toys,2627,"Seller 2627",MG,23.90,15.79
88514,1,computers_accessories,1661,"Seller 1661",PR,149.90,13.18
88514,2,computers_accessories,1661,"Seller 1661",PR,149.90,13.18
88514,3,computers_accessories,1661,"Seller 1661",PR,149.90,13.18
88515,1,sports_leisure,178,"Seller 0178",PR,56.50,15.15
88516,1,computers_accessories,1661,"Seller 1661",PR,124.90,22.80
88516,2,computers_accessories,1661,"Seller 1661",PR,124.90,22.80
88517,1,agro_industry_and_commerce,2744,"Seller 2744",PR,429.00,34.80
88517,2,agro_industry_and_commerce,2744,"Seller 2744",PR,429.00,34.80
88518,1,toys,1681,"Seller 1681",RJ,115.00,37.50
88518,2,toys,1681,"Seller 1681",RJ,115.00,37.50
88519,1,sports_leisure,77,"Seller 0077",PR,149.99,19.33
