order_key,customer_key,customer_state,order_status,order_date,approval_stage_flag,carrier_handoff_stage_flag,delivered_stage_flag,canceled_order_flag,unavailable_order_flag,delivery_eligible_flag,on_time_flag,late_flag,delivery_status,days_to_deliver,days_late,latest_review_score,order_item_count,order_product_value,order_freight_value
78691,40908,MG,delivered,2018-02-06,1,1,1,0,0,1,1,0,"On time",11,0,5,1,99.00,65.50
78692,70730,RS,delivered,2017-08-01,1,1,1,0,0,1,1,0,"On time",15,0,5,1,12.50,15.10
78693,74339,SP,delivered,2017-10-04,1,1,1,0,0,1,1,0,"On time",6,0,4,1,188.00,15.07
78694,12265,SC,delivered,2017-11-24,1,1,1,0,0,1,1,0,"On time",11,0,4,1,18.90,15.10
78695,70671,BA,delivered,2017-12-14,1,1,1,0,0,1,1,0,"On time",27,0,3,1,32.90,24.90
78696,73894,RJ,delivered,2018-08-20,1,1,1,0,0,1,1,0,"On time",4,0,4,1,39.90,12.85
78697,22904,RS,shipped,2017-11-25,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,139.90,21.47
78698,29306,RJ,delivered,2017-05-04,1,1,1,0,0,1,1,0,"On time",22,0,2,1,125.00,15.04
78699,11116,MG,delivered,2017-07-31,1,1,1,0,0,1,1,0,"On time",7,0,5,2,109.89,31.35
78700,86012,SP,delivered,2017-09-12,1,1,1,0,0,1,0,1,Late,43,8,1,1,35.99,14.08
78701,60681,SP,delivered,2017-04-26,1,1,1,0,0,1,0,1,Late,21,1,4,1,89.80,12.02
78702,22856,SC,delivered,2018-01-12,1,1,1,0,0,1,1,0,"On time",10,0,1,2,65.80,30.20
78703,48344,PR,delivered,2017-12-07,1,1,1,0,0,1,1,0,"On time",9,0,4,1,29.99,15.10
78704,46418,SC,delivered,2018-04-24,1,1,1,0,0,1,1,0,"On time",11,0,4,1,110.00,34.31
78705,85804,SP,delivered,2018-06-03,1,1,1,0,0,1,1,0,"On time",2,0,5,1,89.99,7.49
78706,29543,MG,delivered,2018-04-08,1,1,1,0,0,1,1,0,"On time",12,0,4,1,299.90,22.95
78707,84725,PR,delivered,2017-05-29,1,1,1,0,0,1,1,0,"On time",9,0,5,2,103.00,35.22
78708,60158,PR,delivered,2017-12-01,1,1,1,0,0,1,1,0,"On time",12,0,3,1,113.00,21.28
78709,29860,SP,delivered,2018-02-14,1,1,1,0,0,1,1,0,"On time",20,0,1,1,34.99,25.38
78710,47403,SP,delivered,2018-03-24,1,1,1,0,0,1,1,0,"On time",12,0,5,1,134.90,14.30
78711,21512,CE,delivered,2017-10-17,1,1,1,0,0,1,1,0,"On time",17,0,4,1,629.00,29.43
78712,60737,MG,delivered,2017-09-13,1,1,1,0,0,1,1,0,"On time",13,0,4,1,1890.00,73.97
78713,82998,SP,delivered,2018-01-27,1,1,1,0,0,1,1,0,"On time",18,0,4,1,106.94,18.46
78714,15026,SP,delivered,2017-06-12,1,1,1,0,0,1,1,0,"On time",15,0,5,1,29.50,16.11
78715,8255,SP,delivered,2017-07-26,1,1,1,0,0,1,1,0,"On time",4,0,3,2,125.80,24.96
78716,57504,RJ,delivered,2018-07-01,1,1,1,0,0,1,1,0,"On time",8,0,4,1,89.00,19.81
78717,90791,RJ,delivered,2018-08-13,1,1,1,0,0,1,1,0,"On time",10,0,5,1,35.33,18.35
78718,60742,SP,delivered,2017-12-02,1,1,1,0,0,1,1,0,"On time",6,0,5,1,192.20,30.94
78719,39376,RJ,delivered,2017-07-12,1,1,1,0,0,1,1,0,"On time",16,0,5,1,89.90,15.38
78720,47498,SP,canceled,2018-01-30,1,1,0,1,0,0,0,0,"Not eligible",NULL,NULL,1,1,35.90,15.10
78721,20818,SP,delivered,2018-03-22,1,1,1,0,0,1,1,0,"On time",4,0,1,2,70.00,14.78
78722,92244,MT,delivered,2018-08-16,1,1,1,0,0,1,1,0,"On time",11,0,3,1,144.99,31.89
78723,31979,MG,delivered,2017-07-17,1,1,1,0,0,1,1,0,"On time",15,0,1,1,119.94,34.20
78724,22500,SP,delivered,2017-07-18,1,1,1,0,0,1,1,0,"On time",15,0,5,1,83.99,12.93
78725,63706,BA,delivered,2018-02-25,1,1,1,0,0,1,1,0,"On time",22,0,5,1,116.99,17.26
78726,63492,PE,delivered,2018-05-29,1,1,1,0,0,1,1,0,"On time",21,0,4,1,169.99,37.88
78727,31579,SC,delivered,2017-05-23,1,1,1,0,0,1,1,0,"On time",16,0,5,1,36.80,14.10
78728,25170,SP,delivered,2017-11-23,1,1,1,0,0,1,1,0,"On time",13,0,5,1,170.00,16.82
78729,35914,RJ,delivered,2018-01-04,1,1,1,0,0,1,1,0,"On time",13,0,4,1,19.90,16.79
78730,6150,SP,delivered,2018-06-16,1,1,1,0,0,1,1,0,"On time",6,0,5,1,79.90,19.75
78731,33962,SP,delivered,2017-04-28,1,1,1,0,0,1,1,0,"On time",17,0,4,1,169.90,22.66
78732,85521,MG,shipped,2017-09-04,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,3,1,180.00,18.54
78733,94149,SP,delivered,2018-05-30,1,1,1,0,0,1,1,0,"On time",8,0,5,1,103.90,13.17
78734,69112,SP,delivered,2017-11-29,1,1,1,0,0,1,1,0,"On time",9,0,5,1,503.34,27.83
78735,55845,SP,delivered,2017-12-16,1,1,1,0,0,1,1,0,"On time",10,0,5,1,89.99,12.97
78736,41525,MG,delivered,2018-02-18,1,1,1,0,0,1,1,0,"On time",16,0,5,1,126.12,16.32
78737,17201,MT,delivered,2017-09-09,1,1,1,0,0,1,1,0,"On time",24,0,1,2,63.60,35.84
78738,31593,SP,delivered,2017-12-20,1,1,1,0,0,1,1,0,"On time",2,0,5,1,34.99,9.09
78739,8084,TO,delivered,2017-05-02,1,1,1,0,0,1,1,0,"On time",16,0,4,1,379.00,31.69
78740,39621,RJ,delivered,2018-01-25,1,1,1,0,0,1,1,0,"On time",10,0,5,1,179.99,27.58
78741,69651,BA,delivered,2018-01-07,1,1,1,0,0,1,1,0,"On time",16,0,5,1,19.90,16.79
78742,49677,SP,delivered,2018-05-03,1,1,1,0,0,1,1,0,"On time",6,0,4,1,79.00,23.13
78743,29414,SP,delivered,2017-07-29,1,1,1,0,0,1,1,0,"On time",13,0,5,1,49.80,15.10
78744,46964,PI,delivered,2018-04-23,1,1,1,0,0,1,1,0,"On time",15,0,3,1,229.90,34.77
78745,80669,SC,delivered,2017-11-25,1,1,1,0,0,1,1,0,"On time",39,0,5,1,31.90,16.79
78746,9067,BA,delivered,2018-07-18,1,1,1,0,0,1,1,0,"On time",8,0,5,1,69.90,17.42
78747,54130,MG,delivered,2017-11-26,1,1,1,0,0,1,1,0,"On time",18,0,4,1,229.99,18.86
78748,84543,SC,delivered,2017-11-25,1,1,1,0,0,1,1,0,"On time",19,0,5,1,79.00,14.30
78749,81946,PR,delivered,2017-11-28,1,1,1,0,0,1,0,1,Late,37,13,1,1,59.00,21.21
78750,7033,PA,delivered,2018-05-10,1,1,1,0,0,1,1,0,"On time",19,0,5,1,18.00,19.04
78751,90742,SP,delivered,2017-12-10,1,1,1,0,0,1,1,0,"On time",8,0,5,1,299.90,43.75
78752,41860,RJ,delivered,2017-08-28,1,1,1,0,0,1,0,1,Late,14,3,5,1,55.00,7.94
78753,87078,SP,delivered,2018-07-08,1,1,1,0,0,1,1,0,"On time",4,0,4,1,29.90,7.79
78754,54117,MG,delivered,2017-06-07,1,1,1,0,0,1,1,0,"On time",16,0,3,1,99.00,15.45
78755,65267,SP,delivered,2018-08-08,1,1,1,0,0,1,0,1,Late,10,3,5,1,22.00,12.81
78756,70081,TO,delivered,2018-01-18,1,1,1,0,0,1,1,0,"On time",14,0,5,1,145.99,33.47
78757,95917,BA,delivered,2017-05-24,1,1,1,0,0,1,1,0,"On time",16,0,5,1,228.00,35.40
78758,79423,SP,delivered,2018-07-27,1,1,1,0,0,1,1,0,"On time",4,0,5,1,1240.00,51.39
78759,67868,PR,delivered,2018-08-13,1,1,1,0,0,1,1,0,"On time",4,0,5,1,22.90,13.50
78760,26205,SP,delivered,2018-05-02,1,1,1,0,0,1,1,0,"On time",8,0,5,1,89.90,23.21
78761,69358,MG,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",6,0,5,1,59.99,13.54
78762,33973,RS,delivered,2017-01-25,1,1,1,0,0,1,1,0,"On time",21,0,5,1,259.90,19.25
78763,9687,RS,delivered,2018-04-18,1,1,1,0,0,1,1,0,"On time",9,0,5,1,158.00,20.08
78764,58791,SP,delivered,2018-06-25,1,1,1,0,0,1,1,0,"On time",3,0,5,2,28.05,14.78
78765,30974,CE,delivered,2018-05-08,1,1,1,0,0,1,1,0,"On time",17,0,5,1,379.99,39.35
78766,94440,MA,delivered,2018-05-31,1,1,1,0,0,1,1,0,"On time",25,0,5,1,180.54,53.39
78767,15831,SP,delivered,2017-12-08,1,1,1,0,0,1,1,0,"On time",4,0,4,1,54.40,9.34
78768,36721,PB,delivered,2018-04-04,1,1,1,0,0,1,1,0,"On time",28,0,5,1,131.99,25.55
78769,58328,SC,delivered,2017-05-18,1,1,1,0,0,1,1,0,"On time",4,0,5,1,54.16,12.48
78770,81045,SP,delivered,2018-01-04,1,1,1,0,0,1,1,0,"On time",12,0,4,1,49.90,12.69
78771,33330,RJ,delivered,2018-02-27,1,1,1,0,0,1,1,0,"On time",12,0,1,1,126.00,38.40
78772,40310,MG,delivered,2018-02-14,1,1,1,0,0,1,1,0,"On time",12,0,4,1,125.00,17.44
78773,2181,PE,delivered,2018-07-22,1,1,1,0,0,1,1,0,"On time",6,0,1,3,676.00,138.37
78774,71187,SP,shipped,2018-01-16,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,99.00,13.71
78775,26302,RJ,delivered,2017-12-01,1,1,1,0,0,1,0,1,Late,59,31,1,1,79.90,16.32
78776,53704,DF,delivered,2018-02-11,1,1,1,0,0,1,1,0,"On time",18,0,5,1,99.80,61.44
78777,21338,SP,delivered,2017-12-20,1,1,1,0,0,1,1,0,"On time",3,0,5,1,219.90,10.35
78778,16368,DF,delivered,2017-06-04,1,1,1,0,0,1,1,0,"On time",22,0,3,1,129.20,15.65
78779,2041,MG,delivered,2017-11-23,1,1,1,0,0,1,1,0,"On time",8,0,3,1,139.90,35.35
78780,54694,PR,delivered,2018-04-17,1,1,1,0,0,1,1,0,"On time",13,0,4,1,44.99,18.23
78781,91618,MG,delivered,2018-03-05,1,1,1,0,0,1,1,0,"On time",18,0,2,1,53.90,17.63
78782,26632,AM,delivered,2018-03-18,1,1,1,0,0,1,1,0,"On time",37,0,5,3,134.67,73.44
78783,13337,RN,delivered,2018-06-21,1,1,1,0,0,1,1,0,"On time",13,0,5,1,150.00,88.56
78784,41716,SP,delivered,2018-05-11,1,1,1,0,0,1,1,0,"On time",5,0,5,1,44.99,7.39
78785,91595,RJ,delivered,2017-11-24,1,1,1,0,0,1,0,1,Late,45,25,4,1,79.90,16.81
78786,45868,SP,delivered,2018-08-01,1,1,1,0,0,1,1,0,"On time",9,0,4,1,170.00,53.54
78787,50544,SP,delivered,2017-08-18,1,1,1,0,0,1,1,0,"On time",12,0,4,1,59.90,13.44
78788,61609,SP,delivered,2018-05-01,1,1,1,0,0,1,1,0,"On time",3,0,5,1,35.00,12.43
78789,71726,SP,delivered,2017-10-25,1,1,1,0,0,1,1,0,"On time",7,0,4,1,105.99,14.35
78790,12175,MG,delivered,2018-07-21,1,1,1,0,0,1,1,0,"On time",17,0,1,1,25.99,18.28
78791,47616,RS,delivered,2017-09-15,1,1,1,0,0,1,1,0,"On time",11,0,5,1,76.90,16.30
78792,57909,BA,delivered,2017-11-29,1,1,1,0,0,1,0,1,Late,42,13,3,1,69.00,23.35
78793,81594,RS,delivered,2018-07-04,1,1,1,0,0,1,1,0,"On time",6,0,5,1,106.00,10.05
78794,43079,SP,delivered,2018-06-04,1,1,1,0,0,1,1,0,"On time",5,0,5,1,32.99,7.39
78795,5505,MG,delivered,2018-08-13,1,1,1,0,0,1,1,0,"On time",2,0,5,1,116.90,14.16
78796,33269,SP,delivered,2018-08-15,1,1,1,0,0,1,0,1,Late,19,12,2,3,38.70,22.17
78797,58076,SP,delivered,2017-05-10,1,1,1,0,0,1,0,1,Late,12,4,1,2,77.98,23.46
78798,72194,MG,delivered,2018-03-07,1,1,1,0,0,1,1,0,"On time",9,0,5,1,39.90,17.06
78799,19227,RJ,delivered,2017-09-30,1,1,1,0,0,1,1,0,"On time",11,0,5,1,199.00,19.63
78800,29732,SP,delivered,2018-03-15,1,1,1,0,0,1,1,0,"On time",6,0,5,1,23.70,8.82
78801,54328,SP,delivered,2018-01-31,1,1,1,0,0,1,1,0,"On time",15,0,5,1,119.99,16.47
78802,31674,PI,delivered,2018-02-21,1,1,1,0,0,1,1,0,"On time",13,0,5,1,155.99,34.89
78803,13117,MG,delivered,2018-08-17,1,1,1,0,0,1,1,0,"On time",6,0,3,5,523.00,89.99
78804,39299,RJ,delivered,2018-07-31,1,1,1,0,0,1,0,1,Late,8,1,5,1,29.90,8.55
78805,73866,MG,delivered,2017-12-02,1,1,1,0,0,1,1,0,"On time",16,0,5,1,49.90,16.11
78806,32935,RJ,delivered,2017-07-04,1,1,1,0,0,1,1,0,"On time",9,0,5,1,18.90,15.10
78807,39129,SP,delivered,2018-02-05,1,1,1,0,0,1,1,0,"On time",5,0,3,1,299.49,16.60
78808,20668,RJ,delivered,2017-11-16,1,1,1,0,0,1,1,0,"On time",13,0,4,1,1610.00,32.11
78809,50773,RS,delivered,2018-01-19,1,1,1,0,0,1,1,0,"On time",17,0,4,1,199.90,16.15
78810,4583,MG,delivered,2018-07-31,1,1,1,0,0,1,1,0,"On time",6,0,5,1,39.00,19.46
78811,84498,SP,delivered,2018-05-07,1,1,1,0,0,1,1,0,"On time",11,0,5,1,590.00,16.57
78812,54139,RS,delivered,2017-07-18,1,1,1,0,0,1,1,0,"On time",14,0,5,1,324.30,33.02
78813,15426,MS,unavailable,2017-09-13,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
78814,74848,SP,delivered,2018-04-30,1,1,1,0,0,1,1,0,"On time",7,0,5,1,159.99,9.41
78815,61875,SP,delivered,2017-12-05,1,1,1,0,0,1,1,0,"On time",8,0,5,1,99.00,16.32
78816,89367,SP,delivered,2018-05-04,1,1,1,0,0,1,1,0,"On time",10,0,5,1,110.00,0.00
78817,5648,PA,delivered,2017-04-10,1,1,1,0,0,1,1,0,"On time",16,0,5,1,339.00,28.63
78818,5663,SP,delivered,2018-02-02,1,1,1,0,0,1,1,0,"On time",31,0,4,1,29.50,16.11
78819,28940,PR,delivered,2017-09-22,1,1,1,0,0,1,1,0,"On time",19,0,5,1,39.90,16.79
78820,49334,SP,delivered,2018-08-28,1,1,1,0,0,1,1,0,"On time",2,0,5,1,712.90,0.00
78821,88677,SP,delivered,2017-04-04,1,1,1,0,0,1,1,0,"On time",13,0,3,1,27.90,14.52
78822,81954,DF,delivered,2017-11-20,1,1,1,0,0,1,1,0,"On time",8,0,5,1,89.90,16.88
78823,3225,SP,delivered,2017-08-08,1,1,1,0,0,1,1,0,"On time",1,0,5,1,47.90,9.34
78824,5046,SP,delivered,2018-06-05,1,1,1,0,0,1,1,0,"On time",13,0,5,1,69.99,18.37
78825,75077,PE,delivered,2017-12-18,1,1,1,0,0,1,1,0,"On time",11,0,4,1,189.00,21.86
78826,26086,PR,delivered,2017-09-11,1,1,1,0,0,1,1,0,"On time",14,0,4,1,29.50,16.11
78827,58246,AL,delivered,2017-12-02,1,1,1,0,0,1,1,0,"On time",22,0,4,1,99.00,38.24
78828,8824,RJ,delivered,2018-03-02,1,1,1,0,0,1,1,0,"On time",18,0,3,1,186.00,22.14
78829,5176,SP,invoiced,2018-08-06,1,0,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,57.90,7.67
78830,92826,SP,delivered,2018-05-19,1,1,1,0,0,1,1,0,"On time",3,0,5,1,107.90,9.11
78831,4707,MS,delivered,2017-10-20,1,1,1,0,0,1,1,0,"On time",12,0,5,1,99.99,17.14
78832,68749,SP,delivered,2018-01-15,1,1,1,0,0,1,1,0,"On time",5,0,1,1,32.98,7.78
78833,22454,SP,delivered,2017-01-30,1,1,1,0,0,1,1,0,"On time",10,0,3,2,119.80,18.00
78834,76016,RJ,delivered,2018-02-07,1,1,1,0,0,1,1,0,"On time",20,0,1,1,49.90,17.60
78835,39363,SP,delivered,2017-11-30,1,1,1,0,0,1,1,0,"On time",7,0,5,2,50.00,15.56
78836,62871,SP,delivered,2017-12-04,1,1,1,0,0,1,1,0,"On time",7,0,5,1,48.30,8.27
78837,32991,SP,delivered,2017-12-07,1,1,1,0,0,1,1,0,"On time",3,0,5,1,29.90,7.78
78838,42161,MA,delivered,2017-05-28,1,1,1,0,0,1,1,0,"On time",5,0,3,2,64.89,88.17
78839,32485,DF,delivered,2018-07-16,1,1,1,0,0,1,1,0,"On time",7,0,5,1,36.40,15.36
78840,209,SP,delivered,2018-08-22,1,1,1,0,0,1,1,0,"On time",6,0,5,2,67.98,22.52
78841,36872,RJ,delivered,2018-08-10,1,1,1,0,0,1,1,0,"On time",11,0,1,1,59.90,24.29
78842,85228,RJ,delivered,2018-01-22,1,1,1,0,0,1,1,0,"On time",7,0,4,1,24.90,15.79
78843,9730,SE,delivered,2018-01-19,1,1,1,0,0,1,0,1,Late,41,3,1,1,189.90,59.77
78844,50362,RJ,delivered,2018-02-26,1,1,1,0,0,1,1,0,"On time",7,0,5,1,35.00,7.94
78845,44358,SP,delivered,2018-05-23,1,1,1,0,0,1,1,0,"On time",3,0,5,1,47.08,8.29
78846,1484,SP,delivered,2017-11-02,1,1,1,0,0,1,1,0,"On time",8,0,5,1,89.99,9.44
78847,75013,SP,delivered,2018-06-04,1,1,1,0,0,1,1,0,"On time",2,0,4,1,93.00,11.28
78848,40918,MG,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",8,0,4,1,1890.00,170.51
78849,19829,RJ,delivered,2018-05-18,1,1,1,0,0,1,1,0,"On time",20,0,4,1,70.00,21.57
78850,57610,ES,delivered,2018-05-17,1,1,1,0,0,1,1,0,"On time",20,0,4,1,39.99,18.23
78851,18685,RJ,delivered,2017-05-16,1,1,1,0,0,1,1,0,"On time",8,0,4,1,69.00,14.23
78852,14068,RS,delivered,2018-05-09,1,1,1,0,0,1,1,0,"On time",10,0,4,1,40.99,19.32
78853,90407,MG,delivered,2017-11-12,1,1,1,0,0,1,1,0,"On time",10,0,5,1,549.90,19.61
78854,59981,SP,delivered,2017-09-19,1,1,1,0,0,1,1,0,"On time",7,0,5,1,209.80,19.36
78855,56183,SP,delivered,2018-05-23,1,1,1,0,0,1,1,0,"On time",12,0,5,1,189.90,8.67
78856,61279,SP,delivered,2018-04-02,1,1,1,0,0,1,1,0,"On time",4,0,4,1,225.00,19.35
78857,47264,SP,delivered,2017-04-19,1,1,1,0,0,1,1,0,"On time",15,0,5,1,35.90,14.52
78858,28024,SP,delivered,2018-02-22,1,1,1,0,0,1,1,0,"On time",7,0,4,1,34.90,12.69
78859,53417,SP,delivered,2017-04-06,1,1,1,0,0,1,1,0,"On time",4,0,5,1,69.90,11.10
78860,9637,SP,delivered,2018-06-19,1,1,1,0,0,1,1,0,"On time",2,0,5,1,19.20,8.29
78861,39368,CE,delivered,2017-06-30,1,1,1,0,0,1,1,0,"On time",14,0,3,1,598.40,63.36
78862,65700,SP,delivered,2018-05-03,1,1,1,0,0,1,1,0,"On time",6,0,3,3,139.80,38.41
78863,47646,ES,delivered,2018-05-17,1,1,1,0,0,1,0,1,Late,21,1,4,3,149.70,57.96
78864,8574,SP,delivered,2017-09-13,1,1,1,0,0,1,1,0,"On time",8,0,5,1,229.00,34.87
78865,67329,SC,delivered,2017-12-12,1,1,1,0,0,1,1,0,"On time",16,0,4,1,49.00,15.10
78866,91252,SP,shipped,2018-08-17,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,5,1,118.00,13.49
78867,24666,RJ,delivered,2017-10-06,1,1,1,0,0,1,1,0,"On time",11,0,4,1,89.90,16.39
78868,536,SP,delivered,2018-05-31,1,1,1,0,0,1,1,0,"On time",19,0,5,1,99.90,17.61
78869,58760,DF,delivered,2018-03-05,1,1,1,0,0,1,1,0,"On time",15,0,5,1,199.90,48.32
78870,69330,MG,delivered,2018-02-05,1,1,1,0,0,1,1,0,"On time",9,0,4,1,120.00,26.46
78871,24662,SP,delivered,2018-07-01,1,1,1,0,0,1,1,0,"On time",4,0,5,1,19.69,7.40
78872,59361,PR,delivered,2018-02-25,1,1,1,0,0,1,1,0,"On time",8,0,5,1,60.00,16.18
78873,23255,RJ,unavailable,2017-02-14,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
78874,71584,SP,delivered,2018-06-11,1,1,1,0,0,1,1,0,"On time",7,0,5,1,118.90,15.93
78875,87232,MG,delivered,2018-04-18,1,1,1,0,0,1,0,1,Late,27,5,1,1,79.90,15.44
78876,60838,RS,delivered,2018-01-15,1,1,1,0,0,1,1,0,"On time",15,0,5,1,89.99,16.39
78877,5334,SP,delivered,2018-05-09,1,1,1,0,0,1,1,0,"On time",8,0,2,1,144.00,13.45
78878,44079,MG,delivered,2018-08-07,1,1,1,0,0,1,1,0,"On time",10,0,3,1,139.90,16.29
78879,73471,PR,delivered,2018-02-01,1,1,1,0,0,1,1,0,"On time",8,0,4,1,67.90,16.92
78880,78247,PE,delivered,2017-06-15,1,1,1,0,0,1,1,0,"On time",16,0,5,1,95.00,17.95
78881,33594,SP,delivered,2018-06-30,1,1,1,0,0,1,1,0,"On time",4,0,4,1,83.99,8.75
78882,28654,MG,delivered,2017-08-06,1,1,1,0,0,1,1,0,"On time",4,0,4,1,87.99,17.87
78883,52571,RJ,delivered,2018-04-02,1,1,1,0,0,1,1,0,"On time",17,0,5,1,99.90,21.78
78884,20916,SP,delivered,2017-07-04,1,1,1,0,0,1,1,0,"On time",8,0,5,2,100.20,25.38
78885,66763,RJ,delivered,2018-03-08,1,1,1,0,0,1,0,1,Late,50,31,1,1,144.99,18.59
78886,84100,MG,delivered,2018-02-16,1,1,1,0,0,1,1,0,"On time",11,0,5,1,104.99,17.98
78887,90029,RJ,delivered,2017-12-06,1,1,1,0,0,1,0,1,Late,37,9,1,1,52.00,17.61
78888,82270,SP,delivered,2018-05-09,1,1,1,0,0,1,1,0,"On time",5,0,1,2,136.00,16.58
78889,67131,GO,delivered,2018-05-07,1,1,1,0,0,1,1,0,"On time",9,0,5,1,557.00,21.78
78890,94470,SP,unavailable,2017-09-24,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
78891,71952,BA,delivered,2017-12-13,1,1,1,0,0,1,1,0,"On time",9,0,4,1,159.90,29.52
78892,74460,RJ,delivered,2018-02-26,1,1,1,0,0,1,0,1,Late,49,26,1,1,38.90,15.10
78893,55451,TO,delivered,2018-07-31,1,1,1,0,0,1,1,0,"On time",15,0,5,1,229.99,39.88
78894,38325,SP,delivered,2017-10-12,1,1,1,0,0,1,1,0,"On time",18,0,5,1,174.00,16.98
78895,11324,SC,shipped,2017-05-31,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,4,1,89.90,15.38
78896,89041,SP,delivered,2018-03-29,1,1,1,0,0,1,1,0,"On time",7,0,5,1,26.30,8.29
78897,55898,SP,delivered,2017-12-07,1,1,1,0,0,1,1,0,"On time",7,0,3,1,84.99,12.93
78898,26385,SP,delivered,2017-08-07,1,1,1,0,0,1,1,0,"On time",2,0,4,1,24.90,8.27
78899,10874,SP,delivered,2018-05-15,1,1,1,0,0,1,1,0,"On time",1,0,5,1,29.99,8.29
78900,30426,SP,delivered,2018-08-06,1,1,1,0,0,1,1,0,"On time",5,0,5,1,146.00,13.68
78901,2294,GO,delivered,2017-08-28,1,1,1,0,0,1,1,0,"On time",18,0,4,1,37.49,15.10
78902,57588,RJ,delivered,2017-10-05,1,1,1,0,0,1,1,0,"On time",18,0,1,1,120.00,18.09
78903,92349,GO,delivered,2018-03-25,1,1,1,0,0,1,1,0,"On time",23,0,3,1,349.90,26.97
78904,93308,PR,delivered,2017-05-19,1,1,1,0,0,1,1,0,"On time",6,0,4,1,55.97,9.74
78905,95358,RJ,delivered,2017-03-06,1,1,1,0,0,1,1,0,"On time",9,0,5,1,54.87,15.59
78906,25962,RJ,delivered,2017-11-07,1,1,1,0,0,1,1,0,"On time",10,0,5,1,99.90,17.95
78907,82617,RJ,delivered,2017-11-24,1,1,1,0,0,1,1,0,"On time",12,0,4,2,139.80,32.50
78908,95379,MG,delivered,2018-04-03,1,1,1,0,0,1,1,0,"On time",7,0,3,1,95.00,23.25
78909,34012,SP,delivered,2017-07-18,1,1,1,0,0,1,1,0,"On time",3,0,5,1,239.90,13.18
78910,6574,DF,delivered,2017-04-26,1,1,1,0,0,1,1,0,"On time",13,0,4,1,156.99,25.95
78911,8381,SP,delivered,2017-09-21,1,1,1,0,0,1,1,0,"On time",5,0,5,1,59.90,13.44
78912,82440,SP,delivered,2018-06-24,1,1,1,0,0,1,1,0,"On time",2,0,4,1,25.00,7.44
78913,73258,RJ,delivered,2017-10-20,1,1,1,0,0,1,1,0,"On time",18,0,4,1,300.00,50.63
78914,5281,PR,delivered,2018-02-09,1,1,1,0,0,1,1,0,"On time",17,0,5,1,37.90,16.11
78915,95866,DF,delivered,2018-06-28,1,1,1,0,0,1,1,0,"On time",6,0,5,1,165.00,27.82
78916,23588,RJ,delivered,2017-06-10,1,1,1,0,0,1,1,0,"On time",14,0,4,1,39.99,16.11
78917,50981,SE,delivered,2017-11-27,1,1,1,0,0,1,1,0,"On time",19,0,3,1,49.00,37.97
78918,47276,ES,delivered,2018-03-15,1,1,1,0,0,1,0,1,Late,25,4,1,1,21.89,19.04
78919,11802,RJ,delivered,2017-10-15,1,1,1,0,0,1,1,0,"On time",19,0,5,1,79.00,14.30
78920,81769,SP,delivered,2018-01-26,1,1,1,0,0,1,1,0,"On time",6,0,4,1,75.00,7.78
78921,90597,BA,delivered,2018-01-11,1,1,1,0,0,1,1,0,"On time",23,0,5,1,50.90,17.93
78922,46361,DF,delivered,2018-01-05,1,1,1,0,0,1,1,0,"On time",9,0,5,1,56.00,16.15
78923,68344,MS,delivered,2018-05-13,1,1,1,0,0,1,1,0,"On time",5,0,3,1,89.00,22.33
78924,51892,SP,delivered,2017-05-24,1,1,1,0,0,1,1,0,"On time",2,0,5,1,238.90,13.17
78925,92881,SP,delivered,2017-11-24,1,1,1,0,0,1,1,0,"On time",6,0,4,1,29.99,7.78
78926,39442,SP,delivered,2018-03-02,1,1,1,0,0,1,1,0,"On time",6,0,4,1,27.99,7.78
78927,64512,GO,delivered,2018-04-19,1,1,1,0,0,1,1,0,"On time",11,0,5,1,195.00,27.45
78928,79525,MG,delivered,2018-07-03,1,1,1,0,0,1,1,0,"On time",7,0,5,1,46.99,15.43
78929,88408,RJ,delivered,2017-09-06,1,1,1,0,0,1,0,1,Late,27,7,1,1,98.63,21.18
78930,43134,SC,delivered,2018-01-05,1,1,1,0,0,1,1,0,"On time",12,0,5,1,129.00,21.74
78931,14793,SP,delivered,2017-05-22,1,1,1,0,0,1,1,0,"On time",8,0,3,1,379.90,15.68
78932,59903,PE,delivered,2017-12-07,1,1,1,0,0,1,1,0,"On time",29,0,5,1,39.90,20.75
78933,22747,RO,delivered,2017-11-02,1,1,1,0,0,1,1,0,"On time",25,0,5,1,149.99,59.49
78934,47422,SP,delivered,2017-05-02,1,1,1,0,0,1,1,0,"On time",7,0,1,1,21.90,10.96
78935,1886,SP,delivered,2017-05-17,1,1,1,0,0,1,1,0,"On time",14,0,5,1,99.70,15.45
